Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709175753416,0,0,0,0,0,0,0,0,19.157358169555664,17.898900985717773,14.839249610900879,12.621132850646973,14.48826789855957,11.259349822998047,7.430764198303223,5.105030536651611,6.539905071258545,8589934592,0,4694884352,0
104,1709175753416,0,0,0,0,0,0,0,0,19.157358169555664,17.898998260498047,14.839231491088867,12.621118545532227,14.48826789855957,11.259336471557617,7.430755138397217,5.105024337768555,6.539905071258545,8589934592,0,4696621056,0
104,1709175753521,0,0,0,0,0,0,0,0,19.157344818115234,17.899003982543945,14.83929443359375,12.620967864990234,14.488811492919922,11.259679794311523,7.430667400360107,5.104963302612305,6.539905071258545,8589934592,0,4704567296,0
104,1709175753626,0,0,0,0,0,0,0,0,19.15711212158203,17.898788452148438,14.83909797668457,12.620920181274414,14.488978385925293,11.260127067565918,7.430569648742676,5.1048970222473145,6.539905071258545,8589934592,0,4715773952,0
104,1709175753731,0,0,0,0,0,0,0,0,19.156879425048828,17.898571014404297,14.838920593261719,12.62075424194336,14.488805770874023,11.26129150390625,7.43048095703125,5.1048359870910645,6.4944586753845215,8589934592,0,4715692032,0
104,1709175753836,0,0,0,0,0,0,0,0,19.15662384033203,17.898433685302734,14.838724136352539,12.62060260772705,14.488616943359375,11.262348175048828,7.430384159088135,5.104769229888916,6.4944586753845215,8589934592,0,4715577344,0
104,1709175753941,0,0,0,0,0,0,0,0,19.156391143798828,17.898216247558594,14.838544845581055,12.62043571472168,14.48856258392334,11.263392448425293,7.430295467376709,5.104708671569824,6.4944586753845215,8589934592,0,4715773952,0
104,1709175754046,0,0,0,0,0,0,0,0,19.1562557220459,17.898120880126953,14.838366508483887,12.620404243469238,14.489583969116211,11.26325798034668,7.4301981925964355,5.104641914367676,6.4944586753845215,8589934592,0,4715773952,0
104,1709175754151,0,0,0,0,0,0,0,0,19.1561222076416,17.897905349731445,14.838171005249023,12.6202392578125,14.490604400634766,11.263110160827637,7.430109977722168,5.104581356048584,6.4944586753845215,8589934592,0,4715773952,0
104,1709175754256,0,0,0,0,0,0,0,0,19.155887603759766,17.897689819335938,14.837991714477539,12.620086669921875,14.491727828979492,11.26297664642334,7.4300127029418945,5.104514122009277,6.4944586753845215,8589934592,0,4715773952,0
104,1709175754361,0,0,0,0,0,0,0,0,19.15563201904297,17.897550582885742,14.83779525756836,12.619919776916504,14.492748260498047,11.262842178344727,7.429924011230469,5.1044535636901855,6.4944586753845215,8589934592,0,4715773952,0
104,1709175754466,0,0,0,0,0,0,0,0,19.155399322509766,17.897335052490234,14.837617874145508,12.619770050048828,14.493769645690918,11.262694358825684,7.4298272132873535,5.104386806488037,6.4944586753845215,8589934592,0,4712054784,0
104,1709175754571,0,0,0,0,0,0,0,0,19.155166625976563,17.897119522094727,14.83743953704834,12.61960220336914,14.494277954101563,11.263155937194824,7.429738521575928,5.104326248168945,6.4944586753845215,8589934592,0,4715626496,0
104,1709175754676,0,0,0,0,0,0,0,0,19.155784606933594,17.897144317626953,14.8374662399292,12.619452476501465,14.494104385375977,11.26431941986084,7.4296417236328125,5.104259490966797,7.371649742126465,8589934592,0,4720689152,0
104,1709175754781,0,0,0,0,0,0,0,0,19.155628204345703,17.896928787231445,14.83726978302002,12.619285583496094,14.494630813598633,11.26466178894043,7.429553031921387,5.104198455810547,7.371649742126465,8589934592,0,4720689152,0
104,1709175754886,0,0,0,0,0,0,0,0,19.1553955078125,17.896690368652344,14.837090492248535,12.619132995605469,14.495532035827637,11.264739036560059,7.429455280303955,5.104132175445557,7.371649742126465,8589934592,0,4720689152,0
104,1709175754992,0,0,0,0,0,0,0,0,19.155160903930664,17.896474838256836,14.836913108825684,12.618982315063477,14.495838165283203,11.265094757080078,7.429477691650391,5.104184150695801,7.371649742126465,8589934592,0,4720689152,0
104,1709175755097,0,0,0,0,0,0,0,0,19.15505027770996,17.896577835083008,14.836854934692383,12.618816375732422,14.49624252319336,11.265410423278809,7.429388999938965,5.104116916656494,7.371649742126465,8589934592,0,4720689152,0
