Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709191236531,0,0,0,0,0,0,0,0,17.913684844970703,16.74378776550293,13.694659233093262,11.506085395812988,13.240032196044922,10.45926284790039,7.291053295135498,5.010963439941406,6.486459255218506,8589934592,0,4806328320,0
104,1709191236531,0,0,0,0,0,0,0,0,17.913684844970703,16.74378204345703,13.694659233093262,11.506085395812988,13.24002742767334,10.45926284790039,7.291053295135498,5.010961532592773,6.486459255218506,8589934592,0,4806475776,0
104,1709191236636,0,0,0,0,0,0,0,0,17.91373062133789,16.743711471557617,13.694601058959961,11.506031036376953,13.240218162536621,10.45934009552002,7.291141986846924,5.0109405517578125,6.486459255218506,8589934592,0,4821041152,0
104,1709191236741,0,0,0,0,0,0,0,0,17.91368865966797,16.743675231933594,13.694580078125,11.505983352661133,13.240294456481934,10.459468841552734,7.291111469268799,5.0109171867370605,6.486459255218506,8589934592,0,4832690176,0
104,1709191236846,0,0,0,0,0,0,0,0,17.913604736328125,16.743602752685547,13.6945161819458,11.505971908569336,13.24023723602295,10.459881782531738,7.291077613830566,5.010896682739258,6.486459255218506,8589934592,0,4832690176,0
104,1709191236951,0,0,0,0,0,0,0,0,17.913528442382813,16.7435245513916,13.6944580078125,11.505918502807617,13.240213394165039,10.460258483886719,7.291047096252441,5.010873317718506,6.486459255218506,8589934592,0,4832690176,0
104,1709191237056,0,0,0,0,0,0,0,0,17.91348648071289,16.74349594116211,13.694400787353516,11.50586986541748,13.240242004394531,10.460550308227539,7.291013717651367,5.010852336883545,6.486459255218506,8589934592,0,4832690176,0
104,1709191237161,0,0,0,0,0,0,0,0,17.913410186767578,16.743425369262695,13.694378852844238,11.505821228027344,13.240642547607422,10.460538864135742,7.290983200073242,5.010828971862793,6.490847110748291,8589934592,0,4832690176,0
104,1709191237266,0,0,0,0,0,0,0,0,17.913419723510742,16.74335479736328,13.694314956665039,11.505767822265625,13.240924835205078,10.460533142089844,7.2910332679748535,5.01080846786499,6.490847110748291,8589934592,0,4832690176,0
104,1709191237371,0,0,0,0,0,0,0,0,17.913333892822266,16.743274688720703,13.694256782531738,11.505719184875488,13.241289138793945,10.460484504699707,7.2910027503967285,5.010785102844238,6.490847110748291,8589934592,0,4832690176,0
104,1709191237476,0,0,0,0,0,0,0,0,17.913257598876953,16.74320411682129,13.694199562072754,11.50566577911377,13.241690635681152,10.460440635681152,7.290968894958496,5.010764122009277,6.490847110748291,8589934592,0,4832690176,0
104,1709191237581,0,0,0,0,0,0,0,0,17.91317367553711,16.743125915527344,13.694141387939453,11.505617141723633,13.242008209228516,10.460396766662598,7.290984153747559,5.010741233825684,6.490847110748291,8589934592,0,4822482944,0
104,1709191237686,0,0,0,0,0,0,0,0,17.91318130493164,16.743175506591797,13.694113731384277,11.505568504333496,13.242246627807617,10.460348129272461,7.291075706481934,5.0107197761535645,6.490847110748291,8589934592,0,4827971584,0
104,1709191237791,0,0,0,0,0,0,0,0,17.91314125061035,16.743316650390625,13.694098472595215,11.505515098571777,13.242647171020508,10.460304260253906,7.291045188903809,5.010696887969971,6.490847110748291,8589934592,0,4828151808,0
104,1709191237896,0,0,0,0,0,0,0,0,17.91306495666504,16.74324607849121,13.694040298461914,11.50546646118164,13.242591857910156,10.460676193237305,7.291011333465576,5.01067590713501,6.490847110748291,8589934592,0,4828151808,0
104,1709191238001,0,0,0,0,0,0,0,0,17.912988662719727,16.743167877197266,13.693976402282715,11.505413055419922,13.242788314819336,10.460758209228516,7.290980815887451,5.010653018951416,6.490847110748291,8589934592,0,4836835328,0
104,1709191238106,0,0,0,0,0,0,0,0,17.912946701049805,16.743131637573242,13.693961143493652,11.505401611328125,13.243021011352539,10.460840225219727,7.290947437286377,5.010671615600586,9.221344947814941,8589934592,0,4836835328,0
104,1709191238211,0,0,0,0,0,0,0,0,17.912912368774414,16.743181228637695,13.693902969360352,11.505391120910645,13.243169784545898,10.460880279541016,7.290955543518066,5.010648250579834,9.221344947814941,8589934592,0,4836835328,0
104,1709191238316,0,0,0,0,0,0,0,0,17.91295623779297,16.743202209472656,13.693965911865234,11.505389213562012,13.24336051940918,10.461042404174805,7.291009426116943,5.010629653930664,9.221344947814941,8589934592,0,4836835328,0
104,1709191238421,0,0,0,0,0,0,0,0,17.913223266601563,16.743385314941406,13.694198608398438,11.505594253540039,13.243521690368652,10.4612455368042,7.291143417358398,5.0107741355896,9.221344947814941,8589934592,0,4836835328,0
103,1709191238526,0,0,0,0,0,0,0,0,17.91335105895996,16.743562698364258,13.694310188293457,11.505714416503906,13.243677139282227,10.461243629455566,7.291151523590088,5.010753154754639,9.221344947814941,8589934592,0,4836835328,0
101,1709191238630,0,0,0,0,0,0,0,0,17.91341209411621,16.74361801147461,13.694463729858398,11.505867004394531,13.243993759155273,10.461488723754883,7.2912917137146,5.010939598083496,9.221344947814941,8589934592,0,4942741504,0
102,1709191238732,0,0,0,0,0,0,0,0,17.913761138916016,16.74393653869629,13.694828987121582,11.506240844726563,13.244353294372559,10.461827278137207,7.291680335998535,5.011295318603516,9.221344947814941,8589934592,0,5001953280,0
104,1709191238835,0,0,0,0,0,0,0,0,17.914077758789063,16.744325637817383,13.695158004760742,11.506613731384277,13.244718551635742,10.462203025817871,7.292065620422363,5.011693954467773,9.221344947814941,8589934592,0,5001953280,0
104,1709191238940,0,0,0,0,0,0,0,0,17.91439437866211,16.744680404663086,13.695558547973633,11.506950378417969,13.245081901550293,10.462536811828613,7.292416095733643,5.012049674987793,9.221344947814941,8589934592,0,5001953280,0
