Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709182821900,0,0,0,0,0,0,0,0,18.027446746826172,16.845190048217773,13.825750350952148,11.618513107299805,13.680146217346191,10.72773265838623,7.331428527832031,4.989306449890137,6.514584064483643,8589934592,0,4829167616,0
104,1709182821900,0,0,0,0,0,0,0,0,18.027435302734375,16.845243453979492,13.8257417678833,11.618505477905273,13.680146217346191,10.72773265838623,7.331424236297607,4.989303112030029,6.514584064483643,8589934592,0,4829364224,0
104,1709182822005,0,0,0,0,0,0,0,0,18.027395248413086,16.84518814086914,13.82571792602539,11.618429183959961,13.680381774902344,10.727849960327148,7.331501007080078,4.989267349243164,6.514584064483643,8589934592,0,4846632960,0
104,1709182822110,0,0,0,0,0,0,0,0,18.027328491210938,16.845142364501953,13.825626373291016,11.618353843688965,13.680553436279297,10.728047370910645,7.331453800201416,4.9892354011535645,6.514584064483643,8589934592,0,4846632960,0
104,1709182822215,0,0,0,0,0,0,0,0,18.027210235595703,16.84503173828125,13.825535774230957,11.618278503417969,13.681159973144531,10.727970123291016,7.3314008712768555,4.989199638366699,6.514584064483643,8589934592,0,4846632960,0
104,1709182822320,0,0,0,0,0,0,0,0,18.02709197998047,16.844911575317383,13.825437545776367,11.618194580078125,13.681719779968262,10.727958679199219,7.331354141235352,4.9891676902771,6.514584064483643,8589934592,0,4846632960,0
104,1709182822425,0,0,0,0,0,0,0,0,18.026962280273438,16.84480094909668,13.825346946716309,11.618176460266113,13.682280540466309,10.727889060974121,7.331302165985107,4.989132404327393,6.500784397125244,8589934592,0,4846632960,0
104,1709182822530,0,0,0,0,0,0,0,0,18.02689552307129,16.84467887878418,13.825247764587402,11.618101119995117,13.682897567749023,10.727812767028809,7.331254482269287,4.989099979400635,6.500784397125244,8589934592,0,4846632960,0
104,1709182822635,0,0,0,0,0,0,0,0,18.026777267456055,16.844568252563477,13.825157165527344,11.61801815032959,13.683457374572754,10.727744102478027,7.331202030181885,4.989064693450928,6.500784397125244,8589934592,0,4846632960,0
104,1709182822740,0,0,0,0,0,0,0,0,18.02664566040039,16.844459533691406,13.825057029724121,11.617941856384277,13.684074401855469,10.727666854858398,7.3311543464660645,4.98903226852417,6.500784397125244,8589934592,0,4846632960,0
104,1709182822845,0,0,0,0,0,0,0,0,18.026525497436523,16.844390869140625,13.825023651123047,11.617859840393066,13.684635162353516,10.727598190307617,7.33110237121582,4.988996505737305,6.500784397125244,8589934592,0,4846632960,0
104,1709182822950,0,0,0,0,0,0,0,0,18.026395797729492,16.844282150268555,13.824934005737305,11.617783546447754,13.685250282287598,10.727520942687988,7.331055641174316,4.988964080810547,6.500784397125244,8589934592,0,4857561088,0
104,1709182823055,0,0,0,0,0,0,0,0,18.026342391967773,16.844181060791016,13.82484245300293,11.617765426635742,13.685810089111328,10.72745132446289,7.331003189086914,4.98892879486084,6.500784397125244,8589934592,0,4863311872,0
104,1709182823160,0,0,0,0,0,0,0,0,18.026290893554688,16.844181060791016,13.82494831085205,11.61768913269043,13.686370849609375,10.727381706237793,7.330955505371094,4.988896369934082,6.500784397125244,8589934592,0,4866260992,0
104,1709182823265,0,0,0,0,0,0,0,0,18.026290893554688,16.844079971313477,13.824989318847656,11.617671966552734,13.68698787689209,10.72730541229248,7.33090353012085,4.988861083984375,6.500784397125244,8589934592,0,4866867200,0
104,1709182823370,0,0,0,0,0,0,0,0,18.02617073059082,16.844287872314453,13.825011253356934,11.617653846740723,13.687482833862305,10.727293968200684,7.330855846405029,4.988828659057617,8.773432731628418,8589934592,0,4882612224,0
104,1709182823475,0,0,0,0,0,0,0,0,18.02605438232422,16.84417724609375,13.824913024902344,11.61757755279541,13.687838554382324,10.727418899536133,7.330808639526367,4.98879337310791,8.773432731628418,8589934592,0,4879597568,0
