Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709182148421,0,0,0,0,0,0,0,0,18.05275535583496,16.87373161315918,13.841422080993652,11.647830963134766,13.74554443359375,10.773985862731934,7.343334197998047,4.995973587036133,6.4956583976745605,8589934592,0,4660674560,0
102,1709182148421,0,0,0,0,0,0,0,0,18.052812576293945,16.87373161315918,13.841422080993652,11.647830963134766,13.74554443359375,10.774039268493652,7.343328952789307,4.995973587036133,6.4956583976745605,8589934592,0,4660903936,0
104,1709182148524,0,0,0,0,0,0,0,0,18.052812576293945,16.873674392700195,13.841395378112793,11.647750854492188,13.745848655700684,10.774102210998535,7.3433518409729,4.9959397315979,6.4956583976745605,8589934592,0,4676485120,0
104,1709182148629,0,0,0,0,0,0,0,0,18.052688598632813,16.873558044433594,13.841290473937988,11.647732734680176,13.746027946472168,10.774367332458496,7.343297481536865,4.9959025382995605,6.4956583976745605,8589934592,0,4687708160,0
104,1709182148734,0,0,0,0,0,0,0,0,18.052562713623047,16.873441696166992,13.84119701385498,11.647644996643066,13.745933532714844,10.774971961975098,7.343247413635254,4.995868682861328,6.4956583976745605,8589934592,0,4687593472,0
104,1709182148839,0,0,0,0,0,0,0,0,18.052425384521484,16.873315811157227,13.84110164642334,11.647565841674805,13.745830535888672,10.775636672973633,7.343193054199219,4.9958319664001465,6.4956583976745605,8589934592,0,4687462400,0
104,1709182148944,0,0,0,0,0,0,0,0,18.05230140686035,16.873199462890625,13.840998649597168,11.647478103637695,13.745874404907227,10.776098251342773,7.343143463134766,4.995798110961914,6.4956583976745605,8589934592,0,4687659008,0
104,1709182149049,0,0,0,0,0,0,0,0,18.05217742919922,16.873151779174805,13.840971946716309,11.64739990234375,13.7464599609375,10.77602481842041,7.343088626861572,4.995760917663574,6.4956583976745605,8589934592,0,4687314944,0
104,1709182149154,0,0,0,0,0,0,0,0,18.052051544189453,16.873083114624023,13.84086799621582,11.647311210632324,13.747103691101074,10.775952339172363,7.343039035797119,4.995727062225342,6.4956583976745605,8589934592,0,4687167488,0
104,1709182149259,0,0,0,0,0,0,0,0,18.05191421508789,16.872966766357422,13.840773582458496,11.647233009338379,13.747687339782715,10.775872230529785,7.342984676361084,4.995689868927002,6.4956583976745605,8589934592,0,4687167488,0
