Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709185515852,0,0,0,0,0,0,0,0,17.996936798095703,16.798778533935547,13.76004409790039,11.549356460571289,13.446365356445313,10.56812858581543,7.275396347045898,4.968332290649414,6.514415264129639,8589934592,0,4966744064,0
104,1709185515852,0,0,0,0,0,0,0,0,17.99692726135254,16.798768997192383,13.760092735290527,11.549349784851074,13.446365356445313,10.56812858581543,7.275392055511475,4.968329906463623,6.514415264129639,8589934592,0,4966891520,0
104,1709185515957,0,0,0,0,0,0,0,0,17.99692726135254,16.798721313476563,13.760071754455566,11.549285888671875,13.446608543395996,10.568235397338867,7.275513648986816,4.968299865722656,6.514415264129639,8589934592,0,4981538816,0
104,1709185516062,0,0,0,0,0,0,0,0,17.996826171875,16.798683166503906,13.759994506835938,11.549277305603027,13.446651458740234,10.568448066711426,7.275469779968262,4.968272686004639,6.514415264129639,8589934592,0,4992598016,0
104,1709185516167,0,0,0,0,0,0,0,0,17.99672508239746,16.798587799072266,13.759910583496094,11.549206733703613,13.446569442749023,10.568990707397461,7.2754292488098145,4.968242168426514,6.514415264129639,8589934592,0,4992450560,0
104,1709185516272,0,0,0,0,0,0,0,0,17.996623992919922,16.798486709594727,13.759833335876465,11.549142837524414,13.446495056152344,10.56948471069336,7.27538537979126,4.968214988708496,6.514415264129639,8589934592,0,4991565824,0
104,1709185516377,0,0,0,0,0,0,0,0,17.996625900268555,16.798391342163086,13.759805679321289,11.549127578735352,13.446800231933594,10.56964111328125,7.275345325469971,4.968184947967529,6.492584705352783,8589934592,0,4986601472,0
104,1709185516482,0,0,0,0,0,0,0,0,17.996524810791016,16.798297882080078,13.759729385375977,11.549057006835938,13.44732666015625,10.56958293914795,7.275300979614258,4.9681572914123535,6.492584705352783,8589934592,0,4986601472,0
104,1709185516587,0,0,0,0,0,0,0,0,17.99641227722168,16.798288345336914,13.759644508361816,11.548993110656738,13.44780445098877,10.569523811340332,7.275260925292969,4.968127250671387,6.492584705352783,8589934592,0,4986601472,0
104,1709185516692,0,0,0,0,0,0,0,0,17.99631118774414,16.798192977905273,13.759568214416504,11.548922538757324,13.448284149169922,10.569459915161133,7.275217056274414,4.968100070953369,6.492584705352783,8589934592,0,4986601472,0
