Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709174072882,0,0,0,0,0,0,0,0,19.661121368408203,18.380353927612305,15.298726081848145,13.082189559936523,15.176055908203125,11.766107559204102,7.679231643676758,5.289222717285156,6.704453468322754,8589934592,0,4585537536,0
104,1709174072883,0,0,0,0,0,0,0,0,19.661121368408203,18.380325317382813,15.298726081848145,13.082189559936523,15.176055908203125,11.766107559204102,7.679231643676758,5.289215087890625,6.704453468322754,8589934592,0,4585750528,0
104,1709174072988,0,0,0,0,0,0,0,0,19.66094398498535,18.38032341003418,15.298623085021973,13.081993103027344,15.176576614379883,11.766230583190918,7.679539680480957,5.2891364097595215,6.704453468322754,8589934592,0,4601970688,0
104,1709174073093,0,0,0,0,0,0,0,0,19.660919189453125,18.380046844482422,15.298393249511719,13.08179759979248,15.176923751831055,11.766650199890137,7.6794257164001465,5.2890496253967285,6.704453468322754,8589934592,0,4612440064,0
104,1709174073198,0,0,0,0,0,0,0,0,19.660619735717773,18.37976837158203,15.298139572143555,13.0816011428833,15.17669677734375,11.768095970153809,7.679300785064697,5.288970947265625,6.704453468322754,8589934592,0,4612276224,0
104,1709174073303,0,0,0,0,0,0,0,0,19.66047477722168,18.379613876342773,15.297910690307617,13.081385612487793,15.176597595214844,11.7694091796875,7.67918586730957,5.28888463973999,6.704453468322754,8589934592,0,4609785856,0
104,1709174073408,0,0,0,0,0,0,0,0,19.660297393798828,18.379337310791016,15.297657012939453,13.081319808959961,15.177862167358398,11.76934814453125,7.679060935974121,5.288805961608887,6.704453468322754,8589934592,0,4609785856,0
104,1709174073513,0,0,0,0,0,0,0,0,19.65999984741211,18.379032135009766,15.297428131103516,13.08110523223877,15.179128646850586,11.769173622131348,7.678946018218994,5.288719177246094,6.704453468322754,8589934592,0,4609785856,0
104,1709174073618,0,0,0,0,0,0,0,0,19.659671783447266,18.378755569458008,15.297198295593262,13.08090877532959,15.180521011352539,11.768980026245117,7.678821086883545,5.288640975952148,6.704453468322754,8589934592,0,4609785856,0
104,1709174073723,0,0,0,0,0,0,0,0,19.659372329711914,18.37860107421875,15.296944618225098,13.080713272094727,15.181785583496094,11.768805503845215,7.678707122802734,5.2885541915893555,6.56236457824707,8589934592,0,4609785856,0
104,1709174073828,0,0,0,0,0,0,0,0,19.659072875976563,18.3782958984375,15.29671573638916,13.080496788024902,15.183051109313965,11.768630027770996,7.678581237792969,5.28847599029541,6.56236457824707,8589934592,0,4609785856,0
104,1709174073933,0,0,0,0,0,0,0,0,19.65874671936035,18.378019332885742,15.296462059020996,13.080300331115723,15.184442520141602,11.768437385559082,7.678466796875,5.288389205932617,6.56236457824707,8589934592,0,4606984192,0
104,1709174074038,0,0,0,0,0,0,0,0,19.658720016479492,18.377893447875977,15.296360969543457,13.08023452758789,15.185834884643555,11.768261909484863,7.678340911865234,5.288310527801514,6.56236457824707,8589934592,0,4611719168,0
104,1709174074143,0,0,0,0,0,0,0,0,19.658876419067383,18.377765655517578,15.296279907226563,13.0800199508667,15.187226295471191,11.76806926727295,7.678226947784424,5.288224220275879,6.56236457824707,8589934592,0,4616503296,0
104,1709174074248,0,0,0,0,0,0,0,0,19.659034729003906,18.377639770507813,15.296051025390625,13.07982349395752,15.188491821289063,11.76789379119873,7.678101062774658,5.288145542144775,6.56236457824707,8589934592,0,4617895936,0
104,1709174074353,0,0,0,0,0,0,0,0,19.658735275268555,18.377607345581055,15.295797348022461,13.079607009887695,15.189584732055664,11.767719268798828,7.677987098693848,5.288059234619141,6.56236457824707,8589934592,0,4623155200,0
104,1709174074458,0,0,0,0,0,0,0,0,19.65840721130371,18.377304077148438,15.295568466186523,13.079412460327148,15.190252304077148,11.768121719360352,7.677873134613037,5.288121700286865,6.56236457824707,8589934592,0,4630298624,0
104,1709174074563,0,0,0,0,0,0,0,0,19.658384323120117,18.37705421447754,15.29559326171875,13.079216003417969,15.190450668334961,11.768095016479492,7.677759170532227,5.288034915924072,6.56236457824707,8589934592,0,4632739840,0
104,1709174074668,0,0,0,0,0,0,0,0,19.658084869384766,18.37674903869629,15.295340538024902,13.079001426696777,15.190224647521973,11.76792049407959,7.677633285522461,5.287956237792969,6.56236457824707,8589934592,0,4632739840,0
