Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709191911541,0,0,0,0,0,0,0,0,17.9036808013916,16.731489181518555,13.675527572631836,11.479055404663086,13.13896656036377,10.38272476196289,7.232156276702881,4.972972393035889,6.703274250030518,8589934592,0,4734910464,0
104,1709191911541,0,0,0,0,0,0,0,0,17.90367317199707,16.731489181518555,13.675522804260254,11.47905158996582,13.138996124267578,10.38276195526123,7.232156276702881,4.972970008850098,6.703274250030518,8589934592,0,4735107072,0
104,1709191911646,0,0,0,0,0,0,0,0,17.903682708740234,16.731454849243164,13.675501823425293,11.479004859924316,13.13914680480957,10.382837295532227,7.232245922088623,4.97294807434082,6.703274250030518,8589934592,0,4749656064,0
104,1709191911751,0,0,0,0,0,0,0,0,17.903640747070313,16.731386184692383,13.675445556640625,11.478957176208496,13.139250755310059,10.38295841217041,7.232213973999023,4.972927570343018,6.703274250030518,8589934592,0,4762075136,0
104,1709191911856,0,0,0,0,0,0,0,0,17.903566360473633,16.73134422302246,13.67538833618164,11.47890567779541,13.139607429504395,10.382911682128906,7.232183933258057,4.972905158996582,6.703274250030518,8589934592,0,4761976832,0
104,1709191911961,0,0,0,0,0,0,0,0,17.903486251831055,16.731273651123047,13.67532730102539,11.47885799407959,13.139961242675781,10.382868766784668,7.232151985168457,4.9728851318359375,6.703274250030518,8589934592,0,4761862144,0
104,1709191912066,0,0,0,0,0,0,0,0,17.903451919555664,16.731204986572266,13.675311088562012,11.478811264038086,13.140352249145508,10.38282299041748,7.23212194442749,4.972862720489502,6.710099697113037,8589934592,0,4761862144,0
104,1709191912171,0,0,0,0,0,0,0,0,17.903379440307617,16.731136322021484,13.675250053405762,11.478759765625,13.140707969665527,10.382780075073242,7.232089519500732,4.972842693328857,6.710099697113037,8589934592,0,4761862144,0
104,1709191912276,0,0,0,0,0,0,0,0,17.903297424316406,16.731067657470703,13.675193786621094,11.47871208190918,13.14106273651123,10.382733345031738,7.232060432434082,4.972820281982422,6.710099697113037,8589934592,0,4761862144,0
104,1709191912381,0,0,0,0,0,0,0,0,17.903223037719727,16.730998992919922,13.675132751464844,11.478696823120117,13.141454696655273,10.382691383361816,7.232027530670166,4.972800254821777,6.710099697113037,8589934592,0,4761862144,0
104,1709191912486,0,0,0,0,0,0,0,0,17.903146743774414,16.73095703125,13.67507553100586,11.478650093078613,13.141809463500977,10.382648468017578,7.231998443603516,4.972777843475342,6.710099697113037,8589934592,0,4761862144,0
104,1709191912591,0,0,0,0,0,0,0,0,17.903146743774414,16.730886459350586,13.675054550170898,11.478602409362793,13.141949653625488,10.38260269165039,7.232210636138916,4.972757339477539,6.710099697113037,8589934592,0,4753244160,0
104,1709191912696,0,0,0,0,0,0,0,0,17.903148651123047,16.73102378845215,13.67507553100586,11.478628158569336,13.142106056213379,10.382763862609863,7.232181072235107,4.9727349281311035,6.710099697113037,8589934592,0,4763140096,0
104,1709191912801,0,0,0,0,0,0,0,0,17.9030818939209,16.730989456176758,13.675019264221191,11.478581428527832,13.142460823059082,10.38271713256836,7.232148170471191,4.972714900970459,6.710099697113037,8589934592,0,4763336704,0
104,1709191912906,0,0,0,0,0,0,0,0,17.902999877929688,16.730920791625977,13.674962997436523,11.47852897644043,13.14284610748291,10.382674217224121,7.232119083404541,4.972692489624023,6.710099697113037,8589934592,0,4763353088,0
104,1709191913011,0,0,0,0,0,0,0,0,17.9029598236084,16.730884552001953,13.674942016601563,11.478482246398926,13.143125534057617,10.382669448852539,7.232086181640625,4.972672462463379,6.710099697113037,8589934592,0,4770070528,0
