Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709178446963,0,0,0,0,0,0,0,0,18.71160888671875,17.52886962890625,14.445183753967285,12.220357894897461,13.739648818969727,10.672796249389648,7.123063564300537,4.893838882446289,6.559040546417236,8589934592,0,4696702976,0
104,1709178446964,0,0,0,0,0,0,0,0,18.71160888671875,17.528854370117188,14.445170402526855,12.22034740447998,13.739636421203613,10.672796249389648,7.1230573654174805,4.893838882446289,6.559040546417236,8589934592,0,4696915968,0
104,1709178447068,0,0,0,0,0,0,0,0,18.71160316467285,17.528785705566406,14.445207595825195,12.220236778259277,13.740312576293945,10.672870635986328,7.122993469238281,4.893790245056152,6.559040546417236,8589934592,0,4710678528,0
104,1709178447174,0,0,0,0,0,0,0,0,18.7114315032959,17.52862548828125,14.445076942443848,12.220125198364258,13.740460395812988,10.673226356506348,7.122922897338867,4.893746376037598,6.559040546417236,8589934592,0,4721999872,0
104,1709178447278,0,0,0,0,0,0,0,0,18.711332321166992,17.528539657592773,14.444945335388184,12.220014572143555,13.740323066711426,10.674113273620605,7.12285852432251,4.893697738647461,6.559040546417236,8589934592,0,4721672192,0
104,1709178447383,0,0,0,0,0,0,0,0,18.711162567138672,17.528379440307617,14.444801330566406,12.219892501831055,13.74020004272461,10.674920082092285,7.122787952423096,4.893653392791748,6.559040546417236,8589934592,0,4721557504,0
104,1709178447489,0,0,0,0,0,0,0,0,18.710988998413086,17.52821922302246,14.444668769836426,12.219781875610352,13.740153312683105,10.675716400146484,7.122723579406738,4.8936052322387695,6.559040546417236,8589934592,0,4721639424,0
104,1709178447594,0,0,0,0,0,0,0,0,18.710800170898438,17.528043746948242,14.444523811340332,12.219670295715332,13.740934371948242,10.675610542297363,7.122653007507324,4.893560886383057,6.503732681274414,8589934592,0,4721393664,0
104,1709178447699,0,0,0,0,0,0,0,0,18.710628509521484,17.527883529663086,14.444393157958984,12.219548225402832,13.741790771484375,10.675514221191406,7.122589111328125,4.893512725830078,6.503732681274414,8589934592,0,4721475584,0
104,1709178447804,0,0,0,0,0,0,0,0,18.7104549407959,17.527721405029297,14.44424819946289,12.219437599182129,13.741667747497559,10.676321029663086,7.122518062591553,4.893468379974365,6.503732681274414,8589934592,0,4721475584,0
104,1709178447909,0,0,0,0,0,0,0,0,18.71026611328125,17.527545928955078,14.444117546081543,12.219314575195313,13.741543769836426,10.67712688446045,7.1224541664123535,4.8934197425842285,6.503732681274414,8589934592,0,4721475584,0
104,1709178448014,0,0,0,0,0,0,0,0,18.710092544555664,17.527462005615234,14.443984985351563,12.21920394897461,13.74232292175293,10.677101135253906,7.122383117675781,4.893375873565674,6.503732681274414,8589934592,0,4718379008,0
104,1709178448119,0,0,0,0,0,0,0,0,18.709997177124023,17.527301788330078,14.443930625915527,12.219252586364746,13.743169784545898,10.677005767822266,7.122319221496582,4.893327713012695,6.503732681274414,8589934592,0,4724097024,0
104,1709178448224,0,0,0,0,0,0,0,0,18.7100830078125,17.527231216430664,14.44433307647705,12.219232559204102,13.743948936462402,10.676908493041992,7.122248649597168,4.893283367156982,6.503732681274414,8589934592,0,4728078336,0
104,1709178448329,0,0,0,0,0,0,0,0,18.709911346435547,17.52714729309082,14.444202423095703,12.219110488891602,13.744807243347168,10.676802635192871,7.1221842765808105,4.893234729766846,6.503732681274414,8589934592,0,4728078336,0
104,1709178448434,0,0,0,0,0,0,0,0,18.70981216430664,17.526987075805664,14.44405746459961,12.218999862670898,13.744863510131836,10.677428245544434,7.1221137046813965,4.893190860748291,6.503732681274414,8589934592,0,4728078336,0
104,1709178448539,0,0,0,0,0,0,0,0,18.70964241027832,17.52690315246582,14.443924903869629,12.218877792358398,13.745270729064941,10.677602767944336,7.122132778167725,4.893141746520996,6.503732681274414,8589934592,0,4728078336,0
104,1709178448644,0,0,0,0,0,0,0,0,18.70956039428711,17.526742935180664,14.443794250488281,12.218766212463379,13.745339393615723,10.677938461303711,7.1220622062683105,4.893097877502441,9.541736602783203,8589934592,0,4728078336,0
104,1709178448749,0,0,0,0,0,0,0,0,18.709388732910156,17.526748657226563,14.443726539611816,12.218655586242676,13.745214462280273,10.677842140197754,7.121997833251953,4.893049716949463,9.541736602783203,8589934592,0,4728078336,0
104,1709178448854,0,0,0,0,0,0,0,0,18.709291458129883,17.526588439941406,14.443595886230469,12.218533515930176,13.745078086853027,10.677745819091797,7.121927261352539,4.893005847930908,9.541736602783203,8589934592,0,4728078336,0
101,1709178448959,0,0,0,0,0,0,0,0,18.709102630615234,17.526487350463867,14.443464279174805,12.218422889709473,13.744953155517578,10.67763900756836,7.12186336517334,4.892956733703613,9.541736602783203,8589934592,0,4728078336,0
104,1709178449061,0,0,0,0,0,0,0,0,18.709022521972656,17.52635955810547,14.443424224853516,12.218391418457031,13.744815826416016,10.677543640136719,7.121798992156982,4.892912864685059,9.541736602783203,8589934592,0,4739579904,0
100,1709178449166,0,0,0,0,0,0,0,0,18.708850860595703,17.526350021362305,14.443291664123535,12.218269348144531,13.7446928024292,10.677447319030762,7.121728420257568,4.892868995666504,9.541736602783203,8589934592,0,4739694592,0
