Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709313592576,0,0,0,0,0,0,0,0,19.833595275878906,18.585468292236328,15.854925155639648,12.719271659851074,10.516288757324219,8.346756935119629,5.773376941680908,3.987753391265869,6.582315444946289,8589934592,0,5461180416,0
104,1709313592576,0,0,0,0,0,0,0,0,19.833595275878906,18.585466384887695,15.854925155639648,12.719270706176758,10.5162992477417,8.34676742553711,5.77337646484375,3.987753391265869,6.582315444946289,8589934592,0,5461360640,0
104,1709313592681,0,0,0,0,0,0,0,0,19.833581924438477,18.585477828979492,15.854905128479004,12.719255447387695,10.51633358001709,8.34681510925293,5.773369789123535,3.987748146057129,6.582315444946289,8589934592,0,5479317504,0
104,1709313592786,0,0,0,0,0,0,0,0,19.83355712890625,18.5854549407959,15.854887962341309,12.71924114227295,10.516355514526367,8.34685230255127,5.773362159729004,3.987743616104126,6.582315444946289,8589934592,0,5494046720,0
104,1709313592891,0,0,0,0,0,0,0,0,19.833532333374023,18.585433959960938,15.854866981506348,12.719223976135254,10.516342163085938,8.346970558166504,5.773355484008789,3.987738609313965,6.582315444946289,8589934592,0,5494095872,0
104,1709313592996,0,0,0,0,0,0,0,0,19.833507537841797,18.585420608520508,15.854846954345703,12.719209671020508,10.51633071899414,8.347077369689941,5.773348331451416,3.987734079360962,6.582315444946289,8589934592,0,5494128640,0
104,1709313593101,0,0,0,0,0,0,0,0,19.833507537841797,18.585399627685547,15.854850769042969,12.719194412231445,10.516328811645508,8.347182273864746,5.773341655731201,3.9877288341522217,6.542147159576416,8589934592,0,5494439936,0
104,1709313593206,0,0,0,0,0,0,0,0,19.83348274230957,18.585378646850586,15.854830741882324,12.719178199768066,10.516444206237793,8.347172737121582,5.77333402633667,3.9877243041992188,6.542147159576416,8589934592,0,5494472704,0
104,1709313593311,0,0,0,0,0,0,0,0,19.833459854125977,18.585351943969727,15.854811668395996,12.719162940979004,10.516548156738281,8.347163200378418,5.773327350616455,3.9877190589904785,6.542147159576416,8589934592,0,5494505472,0
104,1709313593416,0,0,0,0,0,0,0,0,19.833433151245117,18.585330963134766,15.854793548583984,12.719159126281738,10.51666259765625,8.347151756286621,5.773320198059082,3.9877142906188965,6.542147159576416,8589934592,0,5494505472,0
