Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709309026530,0,0,0,0,0,0,0,0,20.011760711669922,18.756319046020508,16.042667388916016,12.858772277832031,10.477917671203613,8.311545372009277,5.747864246368408,3.9713833332061768,6.6761908531188965,8589934592,0,5282725888,0
104,1709309026530,0,0,0,0,0,0,0,0,20.011760711669922,18.756317138671875,16.042678833007813,12.858769416809082,10.477917671203613,8.311545372009277,5.74786376953125,3.9713830947875977,6.6761908531188965,8589934592,0,5282938880,0
104,1709309026635,0,0,0,0,0,0,0,0,20.01174545288086,18.756305694580078,16.04266929626465,12.858777046203613,10.477967262268066,8.31157112121582,5.747869491577148,3.9713778495788574,6.6761908531188965,8589934592,0,5301452800,0
104,1709309026740,0,0,0,0,0,0,0,0,20.011730194091797,18.75629234313965,16.042648315429688,12.85876178741455,10.478026390075684,8.311609268188477,5.747861862182617,3.971372604370117,6.6761908531188965,8589934592,0,5315985408,0
104,1709309026845,0,0,0,0,0,0,0,0,20.011703491210938,18.756269454956055,16.042627334594727,12.858745574951172,10.478137016296387,8.31159782409668,5.747854709625244,3.971367597579956,6.6761908531188965,8589934592,0,5316067328,0
104,1709309026950,0,0,0,0,0,0,0,0,20.01167869567871,18.756242752075195,16.042606353759766,12.858729362487793,10.47825813293457,8.3115873336792,5.747847080230713,3.971362590789795,6.6761908531188965,8589934592,0,5316083712,0
104,1709309027055,0,0,0,0,0,0,0,0,20.01166534423828,18.756229400634766,16.042587280273438,12.858713150024414,10.478368759155273,8.311576843261719,5.74783992767334,3.9713573455810547,6.6761908531188965,8589934592,0,5316411392,0
104,1709309027160,0,0,0,0,0,0,0,0,20.011638641357422,18.756206512451172,16.04256820678711,12.858695983886719,10.478489875793457,8.311566352844238,5.74783182144165,3.9713521003723145,6.6761908531188965,8589934592,0,5316444160,0
104,1709309027265,0,0,0,0,0,0,0,0,20.011615753173828,18.756183624267578,16.042545318603516,12.858688354492188,10.47860050201416,8.311555862426758,5.747824668884277,3.9713473320007324,6.5983567237854,8589934592,0,5316542464,0
104,1709309027370,0,0,0,0,0,0,0,0,20.011598587036133,18.756160736083984,16.042526245117188,12.858684539794922,10.478710174560547,8.311544418334961,5.747817039489746,3.971342086791992,6.5983567237854,8589934592,0,5316542464,0
