Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709310430606,0,0,0,0,0,0,0,0,19.96307945251465,18.705862045288086,15.986217498779297,12.816287994384766,10.476801872253418,8.311273574829102,5.744946002960205,3.969855546951294,6.542521953582764,8589934592,0,5498437632,0
104,1709310430606,0,0,0,0,0,0,0,0,19.96307945251465,18.705862045288086,15.986214637756348,12.816286087036133,10.476800918579102,8.311284065246582,5.744946002960205,3.969855308532715,6.542521953582764,8589934592,0,5498847232,0
104,1709310430711,0,0,0,0,0,0,0,0,19.963077545166016,18.705860137939453,15.98619556427002,12.81627082824707,10.476849555969238,8.311309814453125,5.744962215423584,3.9698503017425537,6.542521953582764,8589934592,0,5513789440,0
104,1709310430816,0,0,0,0,0,0,0,0,19.963054656982422,18.70583724975586,15.986186027526855,12.816254615783691,10.476908683776855,8.311335563659668,5.744954586029053,3.9698452949523926,6.542521953582764,8589934592,0,5524553728,0
104,1709310430921,0,0,0,0,0,0,0,0,19.963027954101563,18.705814361572266,15.986175537109375,12.816238403320313,10.477017402648926,8.311326026916504,5.744947910308838,3.9698402881622314,6.542521953582764,8589934592,0,5524209664,0
104,1709310431026,0,0,0,0,0,0,0,0,19.9630126953125,18.705810546875,15.98615837097168,12.816222190856934,10.477136611938477,8.311314582824707,5.744939804077148,3.969835042953491,6.542521953582764,8589934592,0,5524209664,0
104,1709310431131,0,0,0,0,0,0,0,0,19.962987899780273,18.705787658691406,15.986138343811035,12.816206932067871,10.477245330810547,8.311304092407227,5.744933128356934,3.969830274581909,6.542521953582764,8589934592,0,5524209664,0
104,1709310431236,0,0,0,0,0,0,0,0,19.962961196899414,18.705766677856445,15.986116409301758,12.81618881225586,10.477364540100098,8.311293601989746,5.744925498962402,3.96982479095459,6.5955729484558105,8589934592,0,5524209664,0
104,1709310431341,0,0,0,0,0,0,0,0,19.962947845458984,18.70574188232422,15.98609733581543,12.816174507141113,10.477473258972168,8.311283111572266,5.744918346405029,3.969820261001587,6.5955729484558105,8589934592,0,5524209664,0
101,1709310431446,0,0,0,0,0,0,0,0,19.962936401367188,18.70572853088379,15.986087799072266,12.816169738769531,10.477591514587402,8.311273574829102,5.7449116706848145,3.969815254211426,6.5955729484558105,8589934592,0,5524209664,0
104,1709310431548,0,0,0,0,0,0,0,0,19.96291160583496,18.705705642700195,15.986066818237305,12.81615161895752,10.477579116821289,8.311263084411621,5.744904041290283,3.969931125640869,6.5955729484558105,8589934592,0,5524209664,0
104,1709310431653,0,0,0,0,0,0,0,0,19.962886810302734,18.705684661865234,15.986045837402344,12.816137313842773,10.477578163146973,8.31125259399414,5.744897365570068,3.9700348377227783,6.5955729484558105,8589934592,0,5519294464,0
104,1709310431758,0,0,0,0,0,0,0,0,19.96286964416504,18.705657958984375,15.986026763916016,12.816119194030762,10.47767448425293,8.311243057250977,5.744889259338379,3.970029830932617,6.5955729484558105,8589934592,0,5522964480,0
104,1709310431863,0,0,0,0,0,0,0,0,19.96291732788086,18.705657958984375,15.986018180847168,12.816116333007813,10.477783203125,8.311232566833496,5.744882583618164,3.970024824142456,6.5955729484558105,8589934592,0,5527617536,0
104,1709310431968,0,0,0,0,0,0,0,0,19.962905883789063,18.705650329589844,15.985998153686523,12.816100120544434,10.47790241241455,8.3112211227417,5.744874954223633,3.970019817352295,6.5955729484558105,8589934592,0,5527617536,0
104,1709310432073,0,0,0,0,0,0,0,0,19.962892532348633,18.705646514892578,15.985979080200195,12.816095352172852,10.477997779846191,8.311233520507813,5.74486780166626,3.9700145721435547,6.5955729484558105,8589934592,0,5527617536,0
104,1709310432178,0,0,0,0,0,0,0,0,19.96287727355957,18.705623626708984,15.985960006713867,12.816080093383789,10.478070259094238,8.311260223388672,5.7448601722717285,3.9700098037719727,9.354634284973145,8589934592,0,5527617536,0
104,1709310432283,0,0,0,0,0,0,0,0,19.962852478027344,18.705612182617188,15.985937118530273,12.816062927246094,10.478127479553223,8.311262130737305,5.7448530197143555,3.9700045585632324,9.354634284973145,8589934592,0,5527617536,0
104,1709310432388,0,0,0,0,0,0,0,0,19.96286392211914,18.705623626708984,15.985954284667969,12.816059112548828,10.478153228759766,8.311287879943848,5.7448577880859375,3.9699997901916504,9.354634284973145,8589934592,0,5527617536,0
104,1709310432493,0,0,0,0,0,0,0,0,19.962875366210938,18.705650329589844,15.985970497131348,12.816079139709473,10.47822380065918,8.311349868774414,5.744898319244385,3.9700307846069336,9.354634284973145,8589934592,0,5527617536,0
104,1709310432598,0,0,0,0,0,0,0,0,19.96295166015625,18.705738067626953,15.986061096191406,12.81617259979248,10.47829532623291,8.31141185760498,5.744963645935059,3.970086097717285,9.354634284973145,8589934592,0,5527617536,0
114,1709310432703,0,0,0,0,0,0,0,0,19.962974548339844,18.705751419067383,15.986063957214355,12.816192626953125,10.47836685180664,8.311461448669434,5.7450056076049805,3.9701051712036133,9.354634284973145,8589934592,0,5619040256,0
105,1709310432818,0,0,0,0,0,0,0,0,19.963056564331055,18.705848693847656,15.986151695251465,12.816286087036133,10.478473663330078,8.31157112121582,5.745119094848633,3.9702205657958984,9.354634284973145,8589934592,0,5699698688,0
100,1709310432924,0,0,0,0,0,0,0,0,19.96315574645996,18.705947875976563,15.986265182495117,12.816391944885254,10.478557586669922,8.311681747436523,5.745232582092285,3.9703125953674316,9.354634284973145,8589934592,0,5712396288,0
101,1709310433028,0,0,0,0,0,0,0,0,19.963254928588867,18.70604705810547,15.986357688903809,12.816497802734375,10.478666305541992,8.311792373657227,5.745345592498779,3.970428466796875,9.354634284973145,8589934592,0,5797363712,0
104,1709310433130,0,0,0,0,0,0,0,0,19.963342666625977,18.706148147583008,15.98646068572998,12.816603660583496,10.47876262664795,8.311880111694336,5.745436191558838,3.970508337020874,9.354634284973145,8589934592,0,5852348416,0
104,1709310433235,0,0,0,0,0,0,0,0,19.963407516479492,18.706209182739258,15.986536026000977,12.816682815551758,10.47878646850586,8.311966896057129,5.7454657554626465,3.970539093017578,12.07282543182373,8589934592,0,5935185920,0
104,1709310433340,0,0,0,0,0,0,0,0,19.963380813598633,18.70619773864746,15.986516952514648,12.816667556762695,10.478784561157227,8.312015533447266,5.745458602905273,3.970534324645996,12.07282543182373,8589934592,0,5935185920,0
104,1709310433445,0,0,0,0,0,0,0,0,19.963356018066406,18.7061824798584,15.986495018005371,12.816651344299316,10.478771209716797,8.312005996704102,5.745450973510742,3.970529079437256,12.07282543182373,8589934592,0,5935185920,0
104,1709310433550,0,0,0,0,0,0,0,0,19.963354110717773,18.706174850463867,15.986474990844727,12.816635131835938,10.47877025604248,8.311995506286621,5.745455265045166,3.970524311065674,12.07282543182373,8589934592,0,5935185920,0
104,1709310433655,0,0,0,0,0,0,0,0,19.963329315185547,18.706161499023438,15.986466407775879,12.816617965698242,10.478755950927734,8.31198501586914,5.745447635650635,3.9705190658569336,12.07282543182373,8589934592,0,5935185920,0
104,1709310433760,0,0,0,0,0,0,0,0,19.963315963745117,18.706138610839844,15.98644733428955,12.816603660583496,10.478743553161621,8.31197452545166,5.745440483093262,3.9705142974853516,12.07282543182373,8589934592,0,5929779200,0
104,1709310433865,0,0,0,0,0,0,0,0,19.963289260864258,18.706113815307617,15.986427307128906,12.816587448120117,10.478730201721191,8.31196403503418,5.745433330535889,3.9705090522766113,12.07282543182373,8589934592,0,5929844736,0
101,1709310433970,0,0,0,0,0,0,0,0,19.963302612304688,18.706113815307617,15.986416816711426,12.816582679748535,10.478716850280762,8.311952590942383,5.745426177978516,3.9705042839050293,12.07282543182373,8589934592,0,5930205184,0
104,1709310434072,0,0,0,0,0,0,0,0,19.963327407836914,18.706127166748047,15.986424446105957,12.816591262817383,10.478728294372559,8.311967849731445,5.745419979095459,3.970499277114868,12.07282543182373,8589934592,0,5934759936,0
102,1709310434177,0,0,0,0,0,0,0,0,19.963327407836914,18.706119537353516,15.986427307128906,12.816587448120117,10.478775978088379,8.312005996704102,5.74543571472168,3.970494508743286,17.566314697265625,8589934592,0,5942149120,0
101,1709310434280,0,0,0,0,0,0,0,0,19.96341323852539,18.70621681213379,15.986505508422852,12.816679000854492,10.478836059570313,8.312067985534668,5.745489597320557,3.9705495834350586,17.566314697265625,8589934592,0,5970165760,0
104,1709310434381,0,0,0,0,0,0,0,0,19.96344757080078,18.706233978271484,15.98653507232666,12.816713333129883,10.478896141052246,8.312119483947754,5.7455315589904785,3.9706056118011475,17.566314697265625,8589934592,0,6059819008,0
104,1709310434486,0,0,0,0,0,0,0,0,19.963462829589844,18.706254959106445,15.986553192138672,12.816722869873047,10.478882789611816,8.312119483947754,5.7455244064331055,3.9706006050109863,17.566314697265625,8589934592,0,6059819008,0
102,1709310434591,0,0,0,0,0,0,0,0,19.963485717773438,18.70624542236328,15.986553192138672,12.816730499267578,10.478879928588867,8.312108993530273,5.745516777038574,3.970595359802246,17.566314697265625,8589934592,0,6059819008,0
99,1709310434694,0,0,0,0,0,0,0,0,19.963472366333008,18.70624542236328,15.986536026000977,12.816749572753906,10.478867530822754,8.31209945678711,5.745510101318359,3.970590591430664,17.566314697265625,8589934592,0,6059819008,0
104,1709310434794,0,0,0,0,0,0,0,0,19.963470458984375,18.706235885620117,15.986539840698242,12.816758155822754,10.47885513305664,8.312088966369629,5.745502948760986,3.970585823059082,17.566314697265625,8589934592,0,6070321152,0
101,1709310434899,0,0,0,0,0,0,0,0,19.963459014892578,18.706249237060547,15.986533164978027,12.816767692565918,10.478890419006348,8.312114715576172,5.745519161224365,3.970604658126831,17.566314697265625,8589934592,0,6033113088,0
104,1709310435001,0,0,0,0,0,0,0,0,19.963459014892578,18.70623779296875,15.986536026000977,12.816752433776855,10.478889465332031,8.312116622924805,5.74551248550415,3.970599889755249,17.566314697265625,8589934592,0,6032818176,0
104,1709310435106,0,0,0,0,0,0,0,0,19.96344566345215,18.706228256225586,15.986516952514648,12.816746711730957,10.478877067565918,8.312106132507324,5.745504856109619,3.970594644546509,17.566314697265625,8589934592,0,6032883712,0
104,1709310435211,0,0,0,0,0,0,0,0,19.96343231201172,18.706214904785156,15.98649787902832,12.816741943359375,10.478862762451172,8.312094688415527,5.745498180389404,3.9705898761749268,8.232510566711426,8589934592,0,6032556032,0
104,1709310435316,0,0,0,0,0,0,0,0,19.963409423828125,18.706201553344727,15.98649787902832,12.816725730895996,10.478850364685059,8.312085151672363,5.745490074157715,3.9705843925476074,8.232510566711426,8589934592,0,6032310272,0
104,1709310435421,0,0,0,0,0,0,0,0,19.963394165039063,18.706178665161133,15.986481666564941,12.816710472106934,10.478837013244629,8.312073707580566,5.7454833984375,3.9705798625946045,8.232510566711426,8589934592,0,6032113664,0
104,1709310435526,0,0,0,0,0,0,0,0,19.963403701782227,18.70616912841797,15.98646354675293,12.816706657409668,10.478824615478516,8.312064170837402,5.745475769042969,3.9705748558044434,8.232510566711426,8589934592,0,6015565824,0
104,1709310435631,0,0,0,0,0,0,0,0,19.963382720947266,18.706144332885742,15.986444473266602,12.816689491271973,10.478811264038086,8.312053680419922,5.745468616485596,3.9705698490142822,8.232510566711426,8589934592,0,6015205376,0
102,1709310435736,0,0,0,0,0,0,0,0,19.96337890625,18.706132888793945,15.986444473266602,12.816685676574707,10.478797912597656,8.312043190002441,5.7454609870910645,3.970564126968384,8.232510566711426,8589934592,0,6014828544,0
104,1709310435839,0,0,0,0,0,0,0,0,19.963356018066406,18.70610809326172,15.986427307128906,12.816669464111328,10.478784561157227,8.312032699584961,5.74545431137085,3.970559597015381,8.232510566711426,8589934592,0,6014582784,0
104,1709310435944,0,0,0,0,0,0,0,0,19.96335220336914,18.70610809326172,15.986405372619629,12.816665649414063,10.478771209716797,8.31202220916748,5.745447635650635,3.970554828643799,8.232510566711426,8589934592,0,6013861888,0
100,1709310436054,0,0,0,0,0,0,0,0,19.963367462158203,18.706134796142578,15.986433982849121,12.816685676574707,10.4788179397583,8.312070846557617,5.745463848114014,3.9705493450164795,8.232510566711426,8589934592,0,6015647744,0
104,1709310436154,0,0,0,0,0,0,0,0,19.963363647460938,18.706134796142578,15.98643684387207,12.816682815551758,10.478804588317871,8.312073707580566,5.7454681396484375,3.9705567359924316,8.232510566711426,8589934592,0,5992316928,0
104,1709310436259,0,0,0,0,0,0,0,0,19.963363647460938,18.706148147583008,15.986418724060059,12.816676139831543,10.478827476501465,8.312063217163086,5.7454609870910645,3.9705519676208496,9.16297721862793,8589934592,0,5992316928,0
104,1709310436364,0,0,0,0,0,0,0,0,19.963363647460938,18.706148147583008,15.986411094665527,12.816662788391113,10.478815078735352,8.312064170837402,5.745453834533691,3.9705467224121094,9.16297721862793,8589934592,0,5992316928,0
104,1709310436469,0,0,0,0,0,0,0,0,19.963375091552734,18.706161499023438,15.98642635345459,12.816694259643555,10.478801727294922,8.312053680419922,5.745446681976318,3.9705417156219482,9.16297721862793,8589934592,0,5992316928,0
104,1709310436574,0,0,0,0,0,0,0,0,19.963350296020508,18.706138610839844,15.986416816711426,12.816689491271973,10.478787422180176,8.312043190002441,5.745439052581787,3.970536708831787,9.16297721862793,8589934592,0,5992316928,0
102,1709310436679,0,0,0,0,0,0,0,0,19.963336944580078,18.706113815307617,15.986408233642578,12.816673278808594,10.478775024414063,8.312032699584961,5.745432376861572,3.970531702041626,9.16297721862793,8589934592,0,5992316928,0
104,1709310436782,0,0,0,0,0,0,0,0,19.96331024169922,18.706092834472656,15.986387252807617,12.816657066345215,10.47876262664795,8.31202220916748,5.745424747467041,3.970526933670044,9.16297721862793,8589934592,0,5992316928,0
101,1709310436887,0,0,0,0,0,0,0,0,19.963287353515625,18.70606803894043,15.986368179321289,12.816640853881836,10.478748321533203,8.312012672424316,5.745417594909668,3.9705216884613037,9.16297721862793,8589934592,0,6004146176,0
104,1709310436989,0,0,0,0,0,0,0,0,19.963272094726563,18.706056594848633,15.986349105834961,12.816625595092773,10.47873592376709,8.312002182006836,5.745410442352295,3.9705169200897217,9.16297721862793,8589934592,0,6004195328,0
104,1709310437094,0,0,0,0,0,0,0,0,19.963306427001953,18.706043243408203,15.986329078674316,12.816609382629395,10.478721618652344,8.311990737915039,5.745403289794922,3.9705116748809814,9.16297721862793,8589934592,0,6004375552,0
104,1709310437199,0,0,0,0,0,0,0,0,19.963281631469727,18.70602035522461,15.986308097839355,12.816594123840332,10.47870922088623,8.311981201171875,5.745396137237549,3.9705066680908203,7.030333042144775,8589934592,0,6004375552,0
104,1709310437304,0,0,0,0,0,0,0,0,19.9632568359375,18.705997467041016,15.986289024353027,12.816590309143066,10.478694915771484,8.311969757080078,5.745388507843018,3.970501661300659,7.030333042144775,8589934592,0,6004375552,0
104,1709310437409,0,0,0,0,0,0,0,0,19.963245391845703,18.705984115600586,15.986278533935547,12.816582679748535,10.478682518005371,8.311959266662598,5.7453813552856445,3.970496654510498,7.030333042144775,8589934592,0,6004375552,0
104,1709310437514,0,0,0,0,0,0,0,0,19.963268280029297,18.705997467041016,15.986284255981445,12.816569328308105,10.478742599487305,8.311997413635254,5.745410919189453,3.9705276489257813,7.030333042144775,8589934592,0,6004375552,0
102,1709310437619,0,0,0,0,0,0,0,0,19.963279724121094,18.706012725830078,15.986288070678711,12.816576957702637,10.478815078735352,8.312060356140137,5.745475769042969,3.9705593585968018,7.030333042144775,8589934592,0,6004375552,0
