Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1709312187153,0,0,0,0,0,0,0,0,19.890806198120117,18.6370906829834,15.909777641296387,12.759275436401367,10.479979515075684,8.314265251159668,5.747167110443115,3.9714667797088623,6.574660301208496,8589934592,0,5235818496,0
104,1709312187153,0,0,0,0,0,0,0,0,19.890804290771484,18.6370906829834,15.909777641296387,12.759275436401367,10.479990005493164,8.314265251159668,5.747166156768799,3.971466541290283,6.574660301208496,8589934592,0,5235965952,0
104,1709312187258,0,0,0,0,0,0,0,0,19.89080238342285,18.637102127075195,15.909778594970703,12.759261131286621,10.480072021484375,8.314289093017578,5.747159004211426,3.971461534500122,6.574660301208496,8589934592,0,5254152192,0
104,1709312187363,0,0,0,0,0,0,0,0,19.890777587890625,18.637081146240234,15.909759521484375,12.759245872497559,10.480095863342285,8.31432819366455,5.747151851654053,3.971456289291382,6.574660301208496,8589934592,0,5268652032,0
104,1709312187468,0,0,0,0,0,0,0,0,19.890750885009766,18.637054443359375,15.909738540649414,12.75922966003418,10.480081558227539,8.314447402954102,5.747145175933838,3.971451997756958,6.574660301208496,8589934592,0,5268684800,0
104,1709312187573,0,0,0,0,0,0,0,0,19.890727996826172,18.637042999267578,15.909719467163086,12.7592134475708,10.480069160461426,8.314556121826172,5.747137546539307,3.9714467525482178,6.574660301208496,8589934592,0,5268733952,0
104,1709312187678,0,0,0,0,0,0,0,0,19.890703201293945,18.637020111083984,15.909698486328125,12.759197235107422,10.480067253112793,8.31466293334961,5.747130870819092,3.9714417457580566,6.574660301208496,8589934592,0,5269078016,0
104,1709312187783,0,0,0,0,0,0,0,0,19.89068031311035,18.636999130249023,15.909679412841797,12.75920295715332,10.48017406463623,8.314652442932129,5.7471232414245605,3.9714365005493164,6.574660301208496,8589934592,0,5269110784,0
104,1709312187888,0,0,0,0,0,0,0,0,19.890663146972656,18.636972427368164,15.909658432006836,12.759186744689941,10.480289459228516,8.314642906188965,5.747116565704346,3.9714322090148926,6.574660301208496,8589934592,0,5269143552,0
104,1709312187993,0,0,0,0,0,0,0,0,19.89063835144043,18.636951446533203,15.909639358520508,12.759169578552246,10.480396270751953,8.314631462097168,5.7471089363098145,3.9714269638061523,6.574660301208496,8589934592,0,5269143552,0
104,1709312188098,0,0,0,0,0,0,0,0,19.890615463256836,18.63692855834961,15.909632682800293,12.7591552734375,10.48050308227539,8.314621925354004,5.7471022605896,3.9714221954345703,6.574660301208496,8589934592,0,5269143552,0
104,1709312188203,0,0,0,0,0,0,0,0,19.89059066772461,18.636903762817383,15.909612655639648,12.759140014648438,10.480619430541992,8.31461238861084,5.747094631195068,3.97141695022583,6.614788055419922,8589934592,0,5269192704,0
104,1709312188308,0,0,0,0,0,0,0,0,19.890588760375977,18.636905670166016,15.909605026245117,12.759135246276855,10.48072624206543,8.314600944519043,5.7470879554748535,3.971412420272827,6.614788055419922,8589934592,0,5281775616,0
104,1709312188413,0,0,0,0,0,0,0,0,19.89057731628418,18.636951446533203,15.909584999084473,12.75912094116211,10.480831146240234,8.314591407775879,5.7470808029174805,3.971407175064087,6.614788055419922,8589934592,0,5283168256,0
104,1709312188518,0,0,0,0,0,0,0,0,19.890562057495117,18.636926651000977,15.909564971923828,12.75910472869873,10.480948448181152,8.314580917358398,5.747073650360107,3.971402406692505,6.614788055419922,8589934592,0,5283348480,0
104,1709312188623,0,0,0,0,0,0,0,0,19.89053726196289,18.636903762817383,15.909544944763184,12.759089469909668,10.481005668640137,8.314628601074219,5.747066020965576,3.9713971614837646,6.614788055419922,8589934592,0,5283348480,0
104,1709312188728,0,0,0,0,0,0,0,0,19.890514373779297,18.636882781982422,15.909526824951172,12.75908374786377,10.481064796447754,8.314655303955078,5.747059345245361,3.9713926315307617,6.614788055419922,8589934592,0,5283348480,0
104,1709312188833,0,0,0,0,0,0,0,0,19.8905086517334,18.636859893798828,15.909518241882324,12.759068489074707,10.481087684631348,8.314668655395508,5.7470526695251465,3.9713873863220215,6.614788055419922,8589934592,0,5283348480,0
104,1709312188938,0,0,0,0,0,0,0,0,19.890485763549805,18.636837005615234,15.909506797790527,12.759052276611328,10.48107624053955,8.314658164978027,5.747045040130615,3.9713826179504395,6.614788055419922,8589934592,0,5283348480,0
104,1709312189044,0,0,0,0,0,0,0,0,19.890474319458008,18.636859893798828,15.909489631652832,12.759047508239746,10.481073379516602,8.314648628234863,5.747049331665039,3.971377372741699,6.614788055419922,8589934592,0,5283348480,0
104,1709312189149,0,0,0,0,0,0,0,0,19.89044761657715,18.636837005615234,15.909469604492188,12.759033203125,10.481060028076172,8.314637184143066,5.747041702270508,3.9713728427886963,11.557887077331543,8589934592,0,5283348480,0
104,1709312189254,0,0,0,0,0,0,0,0,19.890422821044922,18.636825561523438,15.909449577331543,12.759016036987305,10.481047630310059,8.314627647399902,5.747035026550293,3.971367597579956,11.557887077331543,8589934592,0,5313380352,0
104,1709312189359,0,0,0,0,0,0,0,0,19.890409469604492,18.636802673339844,15.909430503845215,12.759001731872559,10.481034278869629,8.314616203308105,5.74702787399292,3.971362829208374,11.557887077331543,8589934592,0,5313101824,0
100,1709312189464,0,0,0,0,0,0,0,0,19.890384674072266,18.636777877807617,15.909409523010254,12.75898551940918,10.481021881103516,8.314606666564941,5.747021198272705,3.971357583999634,11.557887077331543,8589934592,0,5313101824,0
104,1709312189564,0,0,0,0,0,0,0,0,19.890371322631836,18.63675880432129,15.909390449523926,12.758968353271484,10.481008529663086,8.314597129821777,5.747014045715332,3.971353054046631,11.557887077331543,8589934592,0,5313101824,0
104,1709312189669,0,0,0,0,0,0,0,0,19.89034652709961,18.636743545532227,15.909380912780762,12.758954048156738,10.480995178222656,8.31458568572998,5.747006416320801,3.971348285675049,11.557887077331543,8589934592,0,5313101824,0
100,1709312189775,0,0,0,0,0,0,0,0,19.890323638916016,18.636720657348633,15.909363746643066,12.75893783569336,10.480982780456543,8.314576148986816,5.746999740600586,3.9713430404663086,11.557887077331543,8589934592,0,5313101824,0
104,1709312189875,0,0,0,0,0,0,0,0,19.89031219482422,18.63672637939453,15.909343719482422,12.75892448425293,10.48100471496582,8.314577102661133,5.746993064880371,3.9713387489318848,11.557887077331543,8589934592,0,5313101824,0
104,1709312189980,0,0,0,0,0,0,0,0,19.89031219482422,18.636735916137695,15.909358978271484,12.758928298950195,10.481062889099121,8.314614295959473,5.746997833251953,3.9713454246520996,11.557887077331543,8589934592,0,5313101824,0
104,1709312190085,0,0,0,0,0,0,0,0,19.890357971191406,18.636775970458984,15.909390449523926,12.7589750289917,10.481110572814941,8.314675331115723,5.7470383644104,3.9713759422302246,11.557887077331543,8589934592,0,5313101824,0
105,1709312190190,0,0,0,0,0,0,0,0,19.890443801879883,18.636873245239258,15.909489631652832,12.759078979492188,10.481182098388672,8.314714431762695,5.7470903396606445,3.9714298248291016,10.306573867797852,8589934592,0,5313101824,0
98,1709312190300,0,0,0,0,0,0,0,0,19.8905029296875,18.636932373046875,15.909550666809082,12.75914478302002,10.48126220703125,8.314797401428223,5.7471537590026855,3.9714720249176025,10.306573867797852,8589934592,0,5485117440,0
100,1709312190399,0,0,0,0,0,0,0,0,19.890600204467773,18.637020111083984,15.909642219543457,12.759238243103027,10.481369018554688,8.314894676208496,5.747254371643066,3.9715628623962402,10.306573867797852,8589934592,0,5589041152,0
104,1709312190499,0,0,0,0,0,0,0,0,19.890687942504883,18.637107849121094,15.909741401672363,12.759330749511719,10.481474876403809,8.315003395080566,5.747365474700928,3.9716765880584717,10.306573867797852,8589934592,0,5629755392,0
102,1709312190604,0,0,0,0,0,0,0,0,19.890775680541992,18.63721466064453,15.909832954406738,12.759445190429688,10.48157024383545,8.315112113952637,5.747476577758789,3.971789836883545,10.306573867797852,8589934592,0,5720670208,0
104,1709312190707,0,0,0,0,0,0,0,0,19.890880584716797,18.637311935424805,15.909932136535645,12.759550094604492,10.48164176940918,8.315184593200684,5.747552394866943,3.971844434738159,10.306573867797852,8589934592,0,5748391936,0
104,1709312190811,0,0,0,0,0,0,0,0,19.890968322753906,18.637409210205078,15.910042762756348,12.75965404510498,10.481698989868164,8.315210342407227,5.747569561004639,3.9718401432037354,10.306573867797852,8589934592,0,5844205568,0
102,1709312190916,0,0,0,0,0,0,0,0,19.89100456237793,18.6374568939209,15.910072326660156,12.7597074508667,10.48168659210205,8.315210342407227,5.747669219970703,3.971858024597168,10.306573867797852,8589934592,0,5855756288,0
